Time,gENROE.delta,gENROE.PELEC,eXAC1_1.EFD,gENROE.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.072,0.6004578358346231,0.40000002237249943,1.4314197086773757,-2.0165100031056858e-10,0.9999999913887351,0.9919935378929544,0.999999995533302,0.9959841727010467
0.078,0.6004578354499289,0.4000000219152586,1.431419708604317,-2.1672023393827896e-10,0.9999999914020768,0.9919935379038902,0.99999999553983,0.9959841727096621
0.084,0.6004578350362605,0.40000002142636104,1.431419708521402,-2.3149027329852893e-10,0.9999999914163631,0.9919935379155956,0.9999999955468183,0.9959841727188844
0.09,0.6004578345936178,0.40000002090580644,1.43141970842863,-2.459611183913185e-10,0.999999991431594,0.9919935379280708,0.9999999955542669,0.9959841727287135
0.096,0.6004578341220007,0.40000002035359467,1.4314197083260012,-2.6013276921664765e-10,0.9999999914477693,0.9919935379413152,0.9999999955621757,0.9959841727391495
0.102,0.6004578336469069,0.4000000198076453,1.4314197082120883,-2.7360955905937834e-10,0.999999991463591,0.991993537954308,0.999999995569927,0.9959841727493826
0.108,0.6004578331662518,0.4000000192648585,1.4314197080870084,-2.8642383267907136e-10,0.999999991479165,0.9919935379671325,0.9999999955775717,0.995984172759479
0.114,0.6004578326660048,0.400000018704368,1.4314197079515467,-2.9879331666523326e-10,0.9999999914952062,0.9919935379803508,0.9999999955854494,0.9959841727698843
0.12,0.6004578321461659,0.4000000181261735,1.4314197078057032,-3.1071801101786406e-10,0.9999999915117138,0.9919935379939627,0.9999999955935599,0.9959841727805983
0.126,0.6004578316067352,0.4000000175302758,1.4314197076494775,-3.221979157369638e-10,0.9999999915286882,0.9919935380079686,0.9999999956019036,0.9959841727916212
0.132,0.6004578310477126,0.4000000169166742,1.4314197074828698,-3.3323303082253243e-10,0.9999999915461298,0.9919935380223682,0.9999999956104803,0.9959841728029531
0.138,0.6004578304690981,0.40000001628536913,1.4314197073058803,-3.4382335627457005e-10,0.999999991564038,0.9919935380371614,0.9999999956192899,0.9959841728145938
0.144,0.6004578298708917,0.4000000156363602,1.431419707118509,-3.539688920930764e-10,0.9999999915824129,0.9919935380523485,0.9999999956283323,0.9959841728265432
0.15,0.6004578292530934,0.4000000149696479,1.4314197069207557,-3.6366963827805186e-10,0.9999999916012546,0.9919935380679291,0.999999995637608,0.9959841728388016
0.156,0.6004578286157033,0.4000000142852317,1.4314197067126206,-3.729255948294962e-10,0.9999999916205634,0.9919935380839037,0.9999999956471166,0.9959841728513689
0.162,0.6004578279587213,0.40000001358311205,1.4314197064941034,-3.817367617474094e-10,0.9999999916403389,0.9919935381002718,0.9999999956568582,0.9959841728642449
0.168,0.6004578272821474,0.4000000128632887,1.4314197062652048,-3.901031390317915e-10,0.999999991660581,0.9919935381170338,0.9999999956668327,0.9959841728774299
0.174,0.6004578265859816,0.40000001212576186,1.4314197060259237,-3.980247266826425e-10,0.9999999916812903,0.9919935381341896,0.9999999956770403,0.9959841728909238
0.18,0.600457825870224,0.4000000113705314,1.4314197057762608,-4.0550152469996253e-10,0.999999991702466,0.9919935381517391,0.9999999956874809,0.9959841729047265
0.186,0.6004578251348744,0.40000001059759693,1.431419705516216,-4.125335330837514e-10,0.9999999917241085,0.9919935381696822,0.9999999956981543,0.995984172918838
0.192,0.6004578243799331,0.4000000098069592,1.4314197052457893,-4.191207518340092e-10,0.9999999917462179,0.991993538188019,0.999999995709061,0.9959841729332584
0.198,0.6004578236606454,0.4000000090823069,1.4314197049905804,-4.229134300998435e-10,0.9999999917656296,0.9919935382043172,0.9999999957187187,0.9959841729460518
0.204,0.6004578231157038,0.4000000086263546,1.4314197048156596,-4.188005378252045e-10,0.9999999917748023,0.9919935382127585,0.9999999957235876,0.9959841729525909
0.21,0.6004578225707623,0.40000000817040304,1.4314197046407386,-4.146876455505655e-10,0.9999999917839754,0.9919935382211997,0.9999999957284564,0.9959841729591301
0.216,0.6004578220258207,0.40000000771445116,1.431419704465818,-4.105747532759265e-10,0.9999999917931481,0.9919935382296411,0.9999999957333253,0.9959841729656692
